timestamp,ear,pitch,yaw,ratio_h,ratio_v,label
2026-04-15T11:34:33.944,0.8974,-8.91,68.21,1.2579,0.5518,Distraido
2026-04-15T11:34:34.133,0.5221,-9.39,65.19,0.7302,0.5375,Distraido
2026-04-15T11:34:34.286,0.4852,-13.85,63.59,0.8352,0.5982,Distraido
2026-04-15T11:34:34.469,0.518,-2.15,-5.58,1.0827,0.6512,Distraido
2026-04-15T11:34:34.620,0.4232,-15.35,63.95,0.6807,0.9373,Distraido
2026-04-15T11:34:34.816,0.3117,-16.74,66.76,1.0415,0.7466,Distraido
2026-04-15T11:34:34.953,0.3407,-15.22,68.24,1.1484,0.4891,Distraido
2026-04-15T11:34:36.303,0.38,21.38,64.71,0.5848,0.418,Distraido
2026-04-15T11:34:37.144,0.1939,-10.73,-0.0,0.6389,0.4223,Distraido
2026-04-15T11:34:37.288,0.2164,-35.15,30.63,0.5254,0.3702,Distraido
2026-04-15T11:34:37.480,0.162,-39.27,0.83,0.3649,0.5528,Distraido
2026-04-15T11:34:37.625,0.1356,-33.4,-7.79,0.3042,0.2181,Distraido
2026-04-15T11:34:37.816,0.2505,-31.94,-36.71,0.3018,0.372,Distraido
2026-04-15T11:34:37.965,0.2831,-11.53,-16.06,0.3756,0.4642,Distraido
2026-04-15T11:34:38.155,0.2793,-0.27,-1.4,0.2925,0.6539,Distraido
2026-04-15T11:34:38.304,0.3559,-22.21,-58.77,0.2557,0.4142,Distraido
2026-04-15T11:34:38.490,0.4359,-12.65,-30.23,0.3467,0.369,Distraido
2026-04-15T11:34:38.634,0.4787,1.22,-65.66,0.2032,0.3068,Distraido
2026-04-15T11:34:38.804,0.5269,-10.74,0.01,-0.2108,0.7268,Distraido
2026-04-15T11:34:39.144,0.6959,-27.49,-40.3,0.1133,0.3867,Distraido
2026-04-15T11:34:39.283,0.6588,-1.12,-64.16,0.1671,0.3529,Distraido
2026-04-15T11:34:39.478,0.8733,0.02,46.08,-0.1006,0.3642,Distraido
2026-04-15T11:34:39.620,0.8923,7.5,-39.03,-0.1728,0.3579,Distraido
2026-04-15T11:34:39.815,0.7245,12.36,-66.6,0.1913,0.3356,Distraido
2026-04-15T11:34:39.981,0.7208,-32.24,-52.43,0.0733,0.391,Distraido
2026-04-15T11:34:40.148,0.6735,5.62,-21.34,0.1337,0.3102,Distraido
2026-04-15T11:34:40.299,0.6368,-80.28,0.06,0.1244,0.349,Distraido
2026-04-15T11:34:40.438,0.5953,14.93,-64.13,0.2389,0.3214,Distraido
2026-04-15T11:34:40.637,0.5678,-2.7,0.87,0.2508,0.307,Distraido
2026-04-15T11:34:40.782,0.56,-0.67,43.39,0.1707,0.4445,Distraido
2026-04-15T11:34:40.967,0.5676,5.51,-67.43,0.0214,0.4745,Distraido
2026-04-15T11:34:41.142,0.6439,-10.77,-0.0,-0.1439,0.3326,Distraido
2026-04-15T11:34:41.291,0.6457,-10.75,-0.01,-0.1823,0.5892,Distraido
2026-04-15T11:34:45.300,0.0942,-34.69,-0.23,0.5264,-1.5009,Distraido
2026-04-15T11:34:45.450,0.0894,-31.18,7.24,0.4929,-2.6248,Distraido
2026-04-15T11:34:45.639,0.1235,-27.59,14.6,0.43,0.4481,Distraido
2026-04-15T11:34:45.790,0.1097,-24.35,20.34,0.519,-0.3219,Distraido
2026-04-15T11:34:45.976,0.1141,-19.36,24.71,0.482,-0.3636,Distraido
2026-04-15T11:34:46.121,0.1192,-20.83,25.72,0.4944,-0.2483,Distraido
2026-04-15T11:34:46.316,0.1087,-12.35,32.14,0.5228,-2.2868,Distraido
2026-04-15T11:34:46.458,0.1658,-8.88,33.14,0.5142,0.2076,Distraido
2026-04-15T11:34:46.646,0.0922,-5.65,34.83,0.4677,-0.6889,Distraido
2026-04-15T11:34:46.793,0.0933,-9.82,31.12,0.5275,-0.7579,Distraido
2026-04-15T11:34:46.966,0.1119,-11.99,27.77,0.4782,0.0107,Distraido
2026-04-15T11:34:47.129,0.1477,-23.74,30.31,0.4372,0.1756,Distraido
2026-04-15T11:34:47.302,0.1042,-23.11,19.41,0.4892,-1.1508,Distraido
2026-04-15T11:34:47.464,0.0957,-25.17,16.74,0.5243,-1.0325,Distraido
2026-04-15T11:34:47.639,0.1264,-22.52,20.51,0.5211,0.2046,Distraido
2026-04-15T11:34:47.799,0.139,-25.42,17.83,0.4765,0.3345,Distraido
2026-04-15T11:34:47.975,0.1315,-18.91,18.06,0.4765,0.1216,Distraido
2026-04-15T11:34:48.119,0.1295,-15.48,22.48,0.5314,0.0609,Distraido
2026-04-15T11:34:48.309,0.1223,-16.35,34.29,0.5969,0.0478,Distraido
2026-04-15T11:34:48.463,0.2412,-7.69,37.84,0.6565,0.4117,Distraido
2026-04-15T11:34:48.643,0.2324,-7.28,44.38,0.6104,0.4427,Distraido
2026-04-15T11:34:48.803,0.2483,-5.66,45.98,0.6021,0.4401,Distraido
2026-04-15T11:34:48.980,0.2873,-8.94,44.96,0.5236,0.4181,Distraido
2026-04-15T11:34:49.129,0.2924,-5.76,40.3,0.4401,0.4038,Distraido
2026-04-15T11:34:49.316,0.2847,-20.02,29.69,0.4552,0.4433,Distraido
2026-04-15T11:34:49.463,0.2456,-18.74,-21.23,0.3133,0.5666,Distraido
2026-04-15T11:34:49.616,0.328,-20.89,-36.17,0.2503,0.5137,Distraido
2026-04-15T11:34:49.804,0.3886,-6.87,-51.35,0.2745,0.443,Distraido
2026-04-15T11:34:49.990,0.449,-5.25,-54.25,0.2629,0.3974,Distraido
2026-04-15T11:34:50.144,0.4321,-7.93,-53.16,0.2593,0.4035,Distraido
2026-04-15T11:34:50.310,0.4747,-3.75,-57.42,0.1333,0.3363,Distraido
2026-04-15T11:34:50.450,0.4566,-6.44,-50.42,0.3133,0.5151,Distraido
2026-04-15T11:34:50.645,0.4358,-0.96,-53.56,0.2928,0.6166,Distraido
2026-04-15T11:34:50.790,0.4227,-7.56,-56.84,0.5176,0.4885,Distraido
2026-04-15T11:34:50.982,0.3715,4.9,-63.44,0.3986,0.4618,Distraido
2026-04-15T11:34:51.158,0.4204,-79.42,0.58,0.1429,0.4314,Distraido
2026-04-15T11:34:51.608,0.4257,-10.74,0.01,0.2716,0.536,Distraido
2026-04-15T11:34:51.801,0.424,-11.05,-55.2,0.2913,0.5231,Distraido
2026-04-15T11:34:51.951,0.4535,-79.66,0.42,0.4744,0.4457,Distraido
2026-04-15T11:34:52.144,0.3783,-18.6,-15.7,0.5409,0.3613,Distraido
2026-04-15T11:34:52.285,0.3264,-10.75,0.01,0.4878,0.4877,Distraido
2026-04-15T11:34:52.458,0.4242,-14.25,-59.43,0.2733,0.3696,Distraido
2026-04-15T11:34:52.644,0.4379,-17.56,-60.24,0.0126,0.5226,Distraido
2026-04-15T11:34:52.790,0.4104,-27.82,-51.98,0.3356,0.4579,Distraido
2026-04-15T11:34:52.955,0.4006,-23.93,-55.02,0.5395,0.3454,Distraido
2026-04-15T11:34:53.127,0.3732,-22.06,-51.5,0.4449,0.4463,Distraido
2026-04-15T11:34:53.341,0.3693,-20.55,-44.71,0.5313,0.3569,Distraido
2026-04-15T11:34:54.618,0.5584,5.96,-61.05,-0.1539,0.5202,Distraido
2026-04-15T11:34:54.789,0.5225,-16.0,35.61,0.3315,0.3665,Distraido
2026-04-15T11:34:54.952,0.3253,-11.04,18.67,0.5362,0.3839,Distraido
2026-04-15T11:34:55.126,0.343,24.73,-42.84,0.5969,0.4301,Distraido
2026-04-15T11:34:55.287,0.3349,16.84,-36.3,0.5319,0.4346,Distraido
2026-04-15T11:34:55.462,0.3133,8.25,-17.26,0.5946,0.436,Distraido
2026-04-15T11:34:55.629,0.3109,5.62,7.96,0.5633,0.4659,Distraido
2026-04-15T11:34:55.798,0.286,7.85,29.4,0.5405,0.4297,Distraido
2026-04-15T11:34:55.976,0.3491,6.99,36.92,0.5354,0.4273,Distraido
2026-04-15T11:34:56.133,0.3608,7.27,21.54,0.5624,0.487,Distraido
2026-04-15T11:34:56.284,0.4087,25.84,57.59,0.6556,0.5086,Distraido
2026-04-15T11:34:56.469,0.6569,-11.71,-35.03,1.0029,0.6468,Distraido
2026-04-15T11:34:56.615,1.1369,17.46,71.21,1.3437,0.4901,Distraido
2026-04-15T11:34:56.809,0.9603,-0.08,38.27,1.6479,0.1766,Distraido
2026-04-15T11:34:56.954,0.3236,28.09,69.7,0.743,1.3299,Distraido
2026-04-15T11:34:57.813,0.4869,-4.41,5.54,1.7781,0.9385,Distraido
2026-04-15T11:34:57.961,0.4422,-79.88,-1.08,1.022,0.8005,Distraido
2026-04-15T11:34:58.132,0.6868,-1.67,16.35,1.1727,0.9003,Distraido
2026-04-15T11:34:58.295,0.6697,-3.63,-51.6,1.6005,0.7916,Distraido
2026-04-15T11:34:58.469,0.4225,4.5,71.32,1.2219,1.2322,Distraido
2026-04-15T11:44:51.785,0.3433,-21.6,-49.1,0.3829,0.4304,Distraido
2026-04-15T11:44:51.975,0.436,-18.04,-58.43,0.2264,0.5393,Distraido
2026-04-15T11:44:52.121,0.4614,-17.6,-57.25,0.2712,0.4611,Distraido
2026-04-15T11:44:52.311,0.5055,-16.04,-59.23,0.0931,0.5204,Distraido
2026-04-15T11:44:52.460,0.4533,-0.46,-6.35,0.1115,0.5567,Distraido
2026-04-15T11:44:52.645,0.4571,-21.99,-57.49,0.0579,0.562,Distraido
2026-04-15T11:44:52.793,0.4054,-10.72,-0.01,0.1216,0.6356,Distraido
2026-04-15T11:44:52.985,0.5232,-10.73,0.01,-0.0117,0.5571,Distraido
2026-04-15T11:44:53.129,0.5361,-78.79,0.46,0.0428,0.5257,Distraido
2026-04-15T11:44:53.303,0.5498,-1.55,-1.56,0.0668,0.5264,Distraido
2026-04-15T11:44:53.466,0.5805,-11.2,-61.67,0.0266,0.4891,Distraido
2026-04-15T11:44:53.638,0.5409,3.2,-21.99,0.1798,0.5546,Distraido
2026-04-15T11:44:53.805,0.6022,2.01,-1.03,0.0897,0.4591,Distraido
2026-04-15T11:44:53.972,1.0049,-2.86,-66.04,-0.241,0.4435,Distraido
2026-04-15T11:44:54.135,0.7964,-3.25,-65.64,-0.0969,0.4163,Distraido
2026-04-15T11:44:54.313,0.6527,-33.0,-45.17,-0.0341,0.5419,Distraido
2026-04-15T11:44:54.475,0.6273,-6.38,-63.91,-0.1967,0.5032,Distraido
2026-04-15T11:44:54.649,0.4435,-16.42,-60.11,-0.135,0.5064,Distraido
2026-04-15T11:44:54.791,0.4419,-4.54,-8.55,0.2132,0.5089,Distraido
2026-04-15T11:44:54.980,0.4083,-78.72,0.05,0.0353,0.3486,Distraido
2026-04-15T11:44:55.132,0.4452,-10.72,0.0,-0.1026,0.5043,Distraido
2026-04-15T11:44:55.315,0.3946,-78.8,-0.3,0.197,0.447,Distraido
2026-04-15T11:44:55.465,0.5152,-78.85,-0.27,0.1077,0.4704,Distraido
2026-04-15T11:44:55.611,0.5515,-78.82,-0.29,0.0641,0.4972,Distraido
2026-04-15T11:44:55.799,0.5727,-10.76,-0.01,-0.0515,0.5238,Distraido
2026-04-15T11:44:55.975,0.5525,-10.75,0.01,0.124,0.5445,Distraido
2026-04-15T11:44:56.145,0.5117,-19.54,-59.35,0.2235,0.6297,Distraido
2026-04-15T11:44:56.283,0.5345,-18.29,-57.91,0.2104,0.4872,Distraido
2026-04-15T11:44:56.452,0.5079,-22.81,-55.36,0.0745,0.5073,Distraido
2026-04-15T11:44:56.644,0.4397,-22.79,-54.63,0.181,0.5323,Distraido
2026-04-15T11:44:56.792,0.4323,-23.87,-55.16,0.1528,0.4789,Distraido
2026-04-15T11:44:56.980,0.507,-13.73,-56.3,0.1811,0.5232,Distraido
2026-04-15T11:44:57.128,0.5413,13.04,-15.77,0.0705,0.4128,Distraido
2026-04-15T11:44:57.321,0.5742,-6.86,-60.93,0.1538,0.5617,Distraido
2026-04-15T11:44:57.465,0.6431,-2.22,2.62,0.1531,0.4346,Distraido
2026-04-15T11:44:57.624,0.6614,0.09,-61.27,0.1141,0.5406,Distraido
2026-04-15T11:44:57.816,0.5611,-79.71,0.08,0.2558,0.4144,Distraido
2026-04-15T11:44:57.948,0.6391,-3.02,2.13,0.0877,0.6624,Distraido
2026-04-15T11:44:58.153,0.7313,-0.39,-61.32,-0.1421,0.4358,Distraido
2026-04-15T11:44:58.281,0.7301,-2.58,-62.27,0.0194,0.4321,Distraido
2026-04-15T11:44:58.459,0.7158,-29.88,-27.79,0.1062,0.3525,Distraido
2026-04-15T11:44:58.618,0.6251,-5.68,-62.42,0.134,0.3916,Distraido
2026-04-15T11:44:58.794,0.4904,-79.35,0.26,-0.0296,0.3821,Distraido
2026-04-15T11:44:58.952,0.7119,-19.0,-63.38,-0.0811,0.3533,Distraido
2026-04-15T11:44:59.126,0.5556,-10.97,-61.24,0.144,0.8933,Distraido
2026-04-15T11:44:59.289,0.4917,-6.77,-59.63,-0.2495,0.762,Distraido
2026-04-15T11:44:59.465,0.4904,-11.2,-59.31,0.3304,0.5422,Distraido
2026-04-15T11:44:59.609,0.4903,-6.22,-58.27,0.2513,0.4577,Distraido
2026-04-15T11:44:59.798,0.4544,-0.98,-1.87,0.3359,0.6511,Distraido
2026-04-15T11:44:59.944,0.5862,-7.29,-58.61,0.2991,0.5571,Distraido
2026-04-15T11:45:00.132,0.4684,-7.58,-59.46,0.2556,0.5961,Distraido
2026-04-15T11:45:00.280,0.5677,-4.25,-60.77,0.0452,0.5614,Distraido
2026-04-15T11:45:00.468,0.5815,-2.34,-60.57,0.2282,0.4658,Distraido
2026-04-15T11:45:00.618,0.6482,-1.49,-60.75,-0.0121,0.4419,Distraido
2026-04-15T11:45:00.816,0.6936,1.09,-60.05,0.1297,0.4359,Distraido
2026-04-15T11:45:00.952,0.5572,4.44,-13.74,0.333,0.4884,Distraido
2026-04-15T11:45:01.146,0.5089,-2.71,-56.7,0.3574,0.4714,Distraido
2026-04-15T11:45:01.290,0.4969,0.86,-54.89,0.4151,0.4389,Distraido
2026-04-15T11:45:01.461,0.5366,-10.76,0.0,0.355,0.4541,Distraido
2026-04-15T11:45:01.624,0.5327,-10.74,-0.01,0.2855,0.3832,Distraido
2026-04-15T11:45:01.797,0.5265,3.52,-27.15,0.27,0.5249,Distraido
2026-04-15T11:45:01.962,0.5019,7.55,-56.41,0.254,0.5705,Distraido
2026-04-15T11:45:02.134,0.3962,11.02,-55.51,0.2682,0.6256,Distraido
2026-04-15T11:45:02.302,0.4644,-7.16,-17.41,0.3344,0.4738,Distraido
2026-04-15T11:45:02.470,0.5313,14.4,-54.41,0.3466,0.4846,Distraido
2026-04-15T11:45:02.647,0.4968,13.16,-52.57,0.3394,0.4721,Distraido
2026-04-15T11:45:02.807,0.4711,13.57,-51.02,0.4285,0.4369,Distraido
2026-04-15T11:45:02.953,0.5058,13.81,-50.53,0.3747,0.3911,Distraido
2026-04-15T11:45:03.141,0.5417,11.91,-48.95,0.2707,0.4231,Distraido
2026-04-15T11:45:03.286,0.516,11.66,-49.87,0.2706,0.3806,Distraido
2026-04-15T11:45:03.478,0.5398,7.07,-50.58,0.3215,0.4356,Distraido
2026-04-15T11:45:03.623,0.5704,7.44,-51.12,0.3198,0.4029,Distraido
2026-04-15T11:45:03.813,0.5335,3.19,-52.06,0.3211,0.449,Distraido
2026-04-15T11:45:03.960,0.5724,1.2,-54.56,0.2531,0.4685,Distraido
2026-04-15T11:45:04.148,0.6381,0.57,-55.66,0.2857,0.4953,Distraido
2026-04-15T11:45:04.301,0.5498,0.5,-53.84,0.3022,0.4696,Distraido
2026-04-15T11:45:04.490,0.5709,-2.08,-56.39,0.207,0.4715,Distraido
2026-04-15T11:45:04.634,0.6041,-2.34,-57.43,0.1201,0.5468,Distraido
2026-04-15T11:45:04.806,0.4627,-5.75,-56.42,0.3605,0.4761,Distraido
2026-04-15T11:45:04.970,0.4434,-17.61,-7.04,0.4205,0.4938,Distraido
2026-04-15T11:45:05.144,0.4409,-79.1,-0.19,0.2461,0.4601,Distraido
2026-04-15T11:45:05.288,0.3817,-10.34,-56.2,0.2575,0.3229,Distraido
2026-04-15T11:45:05.477,0.4091,-13.46,-55.6,0.3072,0.2507,Distraido
2026-04-15T11:45:05.620,0.382,-12.41,-56.09,0.1381,0.3131,Distraido
2026-04-15T11:45:05.818,0.3212,-78.83,-0.3,0.1829,-0.0191,Distraido
2026-04-15T11:45:05.990,0.327,-10.72,-0.01,0.2485,0.27,Distraido
2026-04-15T11:45:06.155,0.3244,-78.96,-0.33,0.2139,0.4768,Distraido
2026-04-15T11:45:06.302,0.3767,-10.76,-0.02,0.1949,0.4452,Distraido
2026-04-15T11:45:06.439,0.4272,-10.75,-0.01,0.1359,0.4561,Distraido
2026-04-15T11:45:06.631,0.4465,-17.45,-58.3,0.2347,0.6043,Distraido
2026-04-15T11:45:06.777,0.4249,-1.86,-13.96,0.2517,0.5268,Distraido
2026-04-15T11:45:06.970,0.3748,-20.46,-59.34,0.1935,0.5776,Distraido
2026-04-15T11:45:07.140,0.4857,-10.75,0.0,0.303,0.3484,Distraido
2026-04-15T11:45:07.285,0.4836,-79.11,-0.11,0.3291,0.4663,Distraido
2026-04-15T11:45:07.454,0.4447,-15.85,-57.84,0.2436,0.5394,Distraido
2026-04-15T11:45:07.625,0.7187,-10.74,-0.01,-0.0247,0.5859,Distraido
2026-04-15T11:45:07.828,0.5789,17.12,-38.66,0.1782,0.5746,Distraido
2026-04-15T11:45:07.956,0.5483,-10.73,0.0,0.1649,0.4674,Distraido
2026-04-15T11:45:08.154,0.5744,-4.09,-54.07,0.3466,0.476,Distraido
2026-04-15T11:45:08.298,0.513,-1.72,-52.61,0.2931,0.4382,Distraido
2026-04-15T11:45:08.440,0.5786,3.64,-6.49,0.304,0.5738,Distraido
2026-04-15T11:45:08.636,0.5883,3.02,-54.16,0.2639,0.4657,Distraido
2026-04-15T11:45:08.775,0.5051,-1.6,-12.24,0.2624,0.5016,Distraido
2026-04-15T11:45:08.964,0.4898,-0.59,1.1,0.4111,0.4439,Distraido
2026-04-15T11:45:09.112,0.4826,8.29,-50.45,0.4067,0.4451,Distraido
2026-04-15T11:45:09.306,0.5557,11.23,-51.06,0.3354,0.4989,Distraido
2026-04-15T11:45:09.453,0.4165,14.85,-48.41,0.4133,0.4329,Distraido
2026-04-15T11:45:09.621,0.4469,-0.09,-51.75,0.4189,0.4372,Distraido
2026-04-15T11:45:09.788,0.3974,17.38,-45.59,0.4549,0.4108,Distraido
2026-04-15T11:45:09.956,0.4037,19.25,-45.26,0.4588,0.416,Distraido
2026-04-15T11:45:10.125,0.3942,1.79,-49.96,0.484,0.38,Distraido
2026-04-15T11:45:10.295,0.392,2.24,-49.59,0.4764,0.3493,Distraido
2026-04-15T11:45:10.455,0.4732,1.11,-48.04,0.3662,0.4651,Distraido
2026-04-15T11:45:10.630,0.5007,15.99,-47.67,0.2473,0.5114,Distraido
2026-04-15T11:45:10.780,0.5312,13.96,-47.51,0.2894,0.4747,Distraido
2026-04-15T11:45:10.969,0.472,11.45,-50.36,0.2523,0.5101,Distraido
2026-04-15T11:45:11.122,0.5263,11.49,-51.87,0.1876,0.4935,Distraido
2026-04-15T11:45:11.301,0.453,7.64,-52.95,0.1375,0.593,Distraido
2026-04-15T11:45:11.470,0.6692,11.5,-57.05,-0.1078,0.4429,Distraido
2026-04-15T11:45:11.636,0.6207,-10.77,-0.02,-0.2796,0.1027,Distraido
2026-04-15T11:45:11.781,0.5183,0.69,-56.93,-0.0045,0.6819,Distraido
2026-04-15T11:45:11.979,0.3496,4.51,-2.38,0.1917,0.8079,Distraido
2026-04-15T11:45:12.120,0.4345,-79.54,-0.42,0.1948,0.7456,Distraido
2026-04-15T11:45:12.312,0.4313,-10.73,-0.01,0.2141,0.7731,Distraido
2026-04-15T11:45:12.460,0.3411,-10.73,-0.0,0.2451,0.7452,Distraido
2026-04-15T11:45:12.649,0.2979,-10.73,0.01,0.2813,0.6984,Distraido
2026-04-15T11:45:12.795,0.3136,-10.73,-0.01,0.4326,0.5625,Distraido
2026-04-15T11:45:12.963,0.2492,-27.41,-53.5,0.388,0.732,Distraido
2026-04-15T11:45:13.133,0.1962,-10.73,-0.01,0.4561,1.121,Distraido
2026-04-15T11:45:13.303,0.1716,-1.84,-0.69,0.4939,0.5095,Distraido
2026-04-15T11:45:13.466,0.1707,-5.06,-4.92,0.5212,0.7301,Distraido
2026-04-15T11:45:13.636,0.1804,-25.13,-29.04,0.4683,0.5825,Distraido
2026-04-15T11:45:13.809,0.1457,-25.42,-20.96,0.513,0.2779,Distraido
2026-04-15T11:45:13.973,0.1594,-29.53,-18.03,0.5172,0.1927,Distraido
2026-04-15T11:45:14.120,0.1933,-25.5,-7.62,0.5416,0.282,Distraido
2026-04-15T11:45:14.311,0.1536,-31.26,-9.65,0.5736,0.2477,Distraido
2026-04-15T11:45:14.455,0.1326,-30.71,-5.95,0.5681,0.0585,Distraido
2026-04-15T11:45:14.650,0.1157,-31.09,-1.47,0.5248,-0.4519,Distraido
2026-04-15T11:45:14.805,0.117,-31.99,2.95,0.4862,-0.0572,Distraido
2026-04-15T11:45:14.981,0.1208,-30.33,13.04,0.4814,-0.3816,Distraido
2026-04-15T11:45:15.136,0.1298,-31.12,26.71,0.4691,-2.1456,Distraido
2026-04-15T11:45:15.315,0.1526,-28.12,36.6,0.4492,-1.9561,Distraido
2026-04-15T11:45:15.464,0.1722,-27.23,36.08,0.6042,0.3902,Distraido
2026-04-15T11:45:15.613,0.1832,-26.56,43.33,0.5465,0.1417,Distraido
2026-04-15T11:45:15.811,0.2348,-18.12,52.51,0.713,0.5581,Distraido
2026-04-15T11:45:15.992,0.1968,-21.12,51.66,0.6347,0.5442,Distraido
2026-04-15T11:45:16.141,0.233,-15.99,63.4,0.6073,1.0585,Distraido
2026-04-15T11:45:16.311,0.4428,-7.77,66.12,0.8593,0.7246,Distraido
2026-04-15T11:45:16.453,0.5987,2.52,67.8,1.183,1.4656,Distraido
2026-04-15T11:45:16.645,0.6458,-79.72,-0.94,1.2859,0.8684,Distraido
2026-04-15T11:45:18.143,0.1969,-19.24,33.96,0.8602,0.4448,Distraido
2026-04-15T11:45:18.282,0.1847,-30.16,29.22,0.4333,0.3876,Distraido
2026-04-15T11:45:18.453,0.1214,-33.31,14.42,0.437,0.2393,Distraido
2026-04-15T11:45:18.654,0.1093,-35.44,7.15,0.5115,0.5244,Distraido
2026-04-15T11:45:18.791,0.1572,-26.3,-4.31,0.452,0.6304,Distraido
2026-04-15T11:45:18.970,0.1172,-33.88,-7.75,0.5394,0.4826,Distraido
2026-04-15T11:45:19.125,0.1358,-23.36,-7.73,0.3663,0.6279,Distraido
2026-04-15T11:45:19.340,0.1502,-31.12,-15.19,0.4496,0.7952,Distraido
2026-04-15T11:45:19.461,0.1338,-24.17,-19.65,0.5055,0.8961,Distraido
2026-04-15T11:45:21.289,0.1403,-37.91,11.58,0.4846,0.1554,Distraido
2026-04-15T11:45:21.462,0.1601,-35.46,25.38,0.5537,1.8382,Distraido
2026-04-15T11:45:21.626,0.1418,35.37,-71.17,0.5193,0.2468,Distraido
2026-04-15T11:45:21.797,0.1502,34.95,-71.36,0.5452,0.1707,Distraido
2026-04-15T11:45:21.966,0.1933,3.81,-6.11,0.5929,0.2909,Distraido
2026-04-15T11:45:22.135,0.2375,-25.62,47.69,0.7517,0.7128,Distraido
2026-04-15T11:45:22.285,0.2174,-35.47,51.91,0.6822,0.3037,Distraido
2026-04-15T11:45:22.468,0.2774,-22.3,50.7,0.7445,0.6819,Distraido
2026-04-15T11:45:22.619,0.2362,-18.79,41.21,0.7136,1.3364,Distraido
2026-04-15T11:45:22.805,0.1356,-35.62,15.82,0.4104,1.0964,Distraido
2026-04-15T11:45:22.950,0.1131,-43.85,2.95,0.488,-0.0202,Distraido
2026-04-15T11:45:23.140,0.161,-39.46,-13.16,0.5007,0.1629,Distraido
2026-04-15T11:45:23.287,0.2001,-35.38,-19.11,0.4421,0.365,Distraido
2026-04-15T11:45:23.478,0.2094,-33.75,-31.55,0.4805,0.3621,Distraido
2026-04-15T11:45:23.626,0.2351,-27.4,-46.26,0.5353,0.5224,Distraido
2026-04-15T11:45:24.136,0.4676,3.96,0.02,0.1739,1.1076,Distraido
2026-04-15T11:45:24.299,0.4443,11.57,-60.88,0.2866,0.5664,Distraido
2026-04-15T11:45:24.468,0.5237,-9.58,-56.13,-0.0062,0.8593,Distraido
2026-04-15T11:45:24.634,0.5888,-10.75,0.01,0.1088,0.5254,Distraido
2026-04-15T11:45:24.808,0.512,-16.49,-60.28,0.1479,0.6116,Distraido
2026-04-15T11:45:24.971,0.439,34.34,-63.67,0.2956,0.4904,Distraido
2026-04-15T11:45:25.142,0.4663,-10.45,-57.42,0.2584,0.2653,Distraido
2026-04-15T11:45:25.302,0.4324,-5.21,-54.86,0.2972,0.2701,Distraido
2026-04-15T11:45:25.477,0.3634,-6.89,-53.8,0.3212,0.3842,Distraido
2026-04-15T11:45:25.626,0.3729,-2.9,-53.55,0.3438,0.3587,Distraido
2026-04-15T11:45:25.813,0.4074,-1.67,-52.67,0.3606,0.371,Distraido
2026-04-15T11:45:25.961,0.3795,2.1,-50.99,0.4398,0.3837,Distraido
2026-04-15T11:45:26.147,0.3941,-11.44,-45.71,0.411,0.3963,Distraido
2026-04-15T11:45:26.301,0.4124,1.54,-46.08,0.3525,0.3762,Distraido
2026-04-15T11:45:26.441,0.4393,4.05,-47.72,0.39,0.3911,Distraido
2026-04-15T11:45:26.633,0.4076,1.46,-45.33,0.3179,0.3911,Distraido
2026-04-15T11:45:26.796,0.4569,-1.63,-48.27,0.2754,0.3859,Distraido
2026-04-15T11:45:26.974,0.4664,-7.02,-51.45,0.3042,0.4419,Distraido
2026-04-15T11:45:27.161,0.4332,-1.56,-2.34,0.2944,0.7545,Distraido
2026-04-15T11:45:27.286,0.3505,-79.02,-0.05,0.2687,0.4295,Distraido
2026-04-15T11:45:27.480,0.2976,-23.44,-44.72,0.6218,0.5175,Distraido
2026-04-15T11:45:27.621,0.1925,1.1,-1.04,0.617,0.6652,Distraido
2026-04-15T11:45:27.812,0.1859,-32.96,-15.53,0.5515,0.484,Distraido
2026-04-15T11:45:27.956,0.1837,-34.57,1.12,0.6682,0.6253,Distraido
2026-04-15T11:45:28.152,0.1866,-29.24,28.13,0.7115,0.2604,Distraido
2026-04-15T11:45:28.295,0.3008,-17.42,42.81,0.5934,0.4373,Distraido
2026-04-15T11:45:28.442,0.3139,-14.46,45.08,0.6972,0.5216,Distraido
2026-04-15T11:45:28.654,0.4105,20.22,60.64,0.9336,1.3509,Distraido
2026-04-15T11:45:29.957,0.5909,-5.72,63.11,1.2221,0.2927,Distraido
2026-04-15T11:45:30.122,0.6832,-2.97,60.97,0.9215,0.3795,Distraido
2026-04-15T11:45:30.298,0.5765,-7.27,61.87,0.9888,0.3198,Distraido
2026-04-15T11:45:30.441,0.6926,11.09,17.69,1.1375,0.3849,Distraido
2026-04-15T11:45:30.628,0.5554,-1.71,61.6,0.7381,0.4249,Distraido
2026-04-15T11:45:30.781,0.592,-3.05,62.75,0.8146,0.4305,Distraido
2026-04-15T11:45:30.964,0.5714,-0.93,66.72,0.7802,0.4769,Distraido
2026-04-15T11:45:31.124,0.6261,-1.58,63.53,1.0059,0.3028,Distraido
2026-04-15T11:45:31.301,0.6018,-2.02,63.13,0.7885,0.4492,Distraido
2026-04-15T11:45:31.452,0.576,1.81,64.61,0.8307,0.538,Distraido
2026-04-15T11:45:31.637,0.5401,11.19,63.81,0.8921,0.4645,Distraido
2026-04-15T11:45:31.784,0.4935,5.13,59.44,0.7412,0.4007,Distraido
2026-04-15T11:45:31.974,0.4514,4.36,60.23,0.7639,0.3854,Distraido
